app,source,good_count,bad_count,total_count,category,confidence,reason
com.sukronmoh.bwi.barcodescanner,common,1,1,2,utility,high,条码扫描工具
com.ss.android.lark,common,1,1,2,productivity,high,飞书办公协作
ru.yandex.searchplugin,common,1,1,2,utility,high,Yandex搜索
putulive.app.animalmerge,common,1,1,2,social_entertainment,high,动物合成游戏
com.infinetmobile.btnsyariah,common,1,1,2,banking,high,BTN伊斯兰银行
com.rapidconn.android,common,1,1,2,other,low,未知应用包名
mbank.bengkulu,common,1,1,2,banking,high,Bengkulu银行
sg.cocofun,common,1,1,2,social_entertainment,high,CocoFun短视频
com.sisomobile.android.brightness,common,1,1,2,utility,high,屏幕亮度控制
com.style_7.analogclocklivewallpaper_7,common,1,1,2,utility,medium,时钟动态壁纸
com.tsort.game,common,1,1,2,social_entertainment,high,排序小游戏
com.new789bni424.app,common,1,1,2,gambling,high,假冒BNI赌博
com.jacky.NailDesignStudio,common,1,1,2,utility,medium,美甲设计工具
com.studyevolution.android.anemo,common,1,1,2,social_entertainment,medium,Anemo游戏
com.musicplayer.music.app,common,1,1,2,utility,high,音乐播放器
com.gameeapp.android.app.match3,common,1,1,2,social_entertainment,high,三消游戏
com.temporary.email.inboxes,common,1,1,2,utility,high,临时邮箱工具
com.teamviewer.quicksupport.market,common,1,1,2,productivity,high,远程支持办公
com.genuine.leone,common,1,1,2,other,low,包名无明确特征
com.match.meditation,common,1,1,2,other,low,冥想类应用无明确分类
com.PRUforce,common,1,1,2,productivity,medium,保险代理人办公应用
com.sicepat.consumer,common,1,1,2,transportation,medium,快递物流应用
qr.code.scanner.qr.code.reader,common,1,1,2,utility,high,二维码扫描工具
com.aci.viuit,common,1,1,2,other,low,包名无明确特征
live.earthmap.hdlive.app,common,1,1,2,utility,medium,地图导航工具
air.kukulive.mailnow,common,1,1,2,social_entertainment,medium,直播社交应用
com.recomn.sejasaspapp,common,1,1,2,other,low,包名无明确特征
com.ttterbagames.businesssimulator,common,1,1,2,social_entertainment,medium,模拟经营游戏
com.pandaigadai,common,1,1,2,fintech_lending,medium,典当借贷应用
com.documentreader.documentviewer.office,common,1,1,2,utility,high,文档阅读工具
com.mmb.filemanager,common,1,1,2,utility,high,文件管理工具
org.xbet.client.indobet,common,1,1,2,gambling,high,体育博彩应用
com.aconvert.jpg2pdf,common,1,1,2,utility,high,图片转PDF工具
com.iogame.gearworld,common,1,1,2,social_entertainment,medium,休闲游戏
com.parallax3d.live.wallpapers,common,1,1,2,utility,medium,动态壁纸工具
com.playakor.clashofcolor,common,1,1,2,social_entertainment,medium,休闲游戏
com.accpinjol.kalkulatormudahcepat,common,1,1,2,utility,medium,贷款计算器工具
com.yg.two.player.battle,common,1,1,2,social_entertainment,medium,双人对战游戏
com.assistindo.danagung.go,common,1,1,2,other,low,包名无明确特征
com.standardar.service,common,1,1,2,utility,low,AR服务组件
btc.cloud.mining.pro.android,common,1,1,2,other,medium,加密货币挖矿应用
pure.iconchanger.shortcut.iconeditor,common,1,1,2,utility,high,图标更换工具
com.mjgf.medical.xm,common,1,1,2,other,low,医疗健康应用
id.go.sulselprov.absensidisdik,common,1,1,2,productivity,medium,政府考勤办公应用
com.nimbus.phonelocation.gpstracker,common,1,1,2,utility,medium,手机定位追踪工具
com.royale.cash,common,1,1,2,social_entertainment,low,休闲游戏或现金应用
com.ww.oneway,common,1,1,2,other,low,包名无明确特征
id.astra.dso.digitalization,common,1,1,2,productivity,medium,企业数字化办公应用
com.mi.globalminusscreen,common,1,1,2,utility,high,小米系统组件
com.bh.castle.xm,common,1,1,2,social_entertainment,medium,城堡策略游戏
com.drpmobile,common,1,1,2,other,low,包名无明确特征
com.xyatm.AttackTheMonster,common,1,1,2,social_entertainment,medium,打怪休闲游戏
com.animal.match.link.combo,common,1,1,2,social_entertainment,medium,消除类休闲游戏
com.bebi.family.baby.coloring,common,1,1,2,social_entertainment,medium,儿童涂色游戏
org.u2u.wallet,common,1,1,2,other,medium,加密货币钱包
com.duplicatefileremover.duplicatefilefinder.duplicatephoto,common,1,1,2,utility,high,重复文件清理工具
crypto.bitcoin.ethereum.litecoin.cloud.mining.eth.btc.ltc.hash.pool.cloud_mining,common,1,1,2,other,medium,加密货币挖矿应用
com.xd.metapass,common,1,1,2,utility,medium,密码管理工具
com.telkomsel.digipos.dsirevamp.fmc,common,1,1,2,productivity,medium,电信商户POS应用
com.novelago.android.app,common,1,1,2,social_entertainment,medium,小说阅读应用
com.ibvm.wallet,common,1,1,2,other,low,未知钱包应用
com.usedialpade.icaller,common,1,1,2,utility,medium,来电识别工具
com.topgamestudio.americanblocksnipersurvival,common,1,1,2,social_entertainment,medium,射击生存游戏
com.btpn.rlb,common,1,1,2,banking,high,BTPN银行应用
com.sinyee.babybus.shopping.overseas,common,1,1,2,shopping,medium,母婴购物应用
car.smash.drive,common,1,1,2,social_entertainment,medium,赛车碰撞游戏
com.kredivoseller.android,common,1,1,2,fintech_lending,high,Kredivo商户端
com.pinjolcair600ribucepatcairtips.pinjol600rbcairkeewallettip,common,1,1,2,cash_loan,high,网贷攻略导流应用
com.pinjoltanpabichechingguide.pinjolcepatcairterbaruinfo,common,1,1,2,cash_loan,high,网贷攻略导流应用
com.finaccel.lion,common,1,1,2,fintech_lending,high,Kredivo母公司应用
com.qred,common,1,1,2,cash_loan,high,印尼现金贷应用
com.saldoo.saldooapp,common,1,1,2,cash_loan,high,印尼现金贷应用
id.teknovate.nexapinjam,common,1,1,2,cash_loan,high,网贷借款应用
wearos.smart.watch.bt.sync.notifier,common,1,1,2,utility,medium,智能手表同步工具
com.zotiger.accountbook,common,1,1,2,productivity,medium,记账理财应用
statussaver.whatsappsaver,common,1,1,2,utility,high,WhatsApp状态保存工具
com.mathpresso.qanda,common,1,1,2,productivity,medium,教育答疑应用
id.co.tokomodal.mobile,common,1,1,2,cash_loan,high,商户现金贷应用
com.htetznaing.zfont2,common,1,1,2,utility,medium,字体更换工具
com.desert.strom.mobile.app.rriplaygo,common,1,1,2,social_entertainment,medium,印尼广播电台应用
com.bg.link.balls.connect.puzzle.game,common,1,1,2,social_entertainment,medium,连线消除游戏
com.ashaquavision.status.saver.downloader,common,1,1,2,utility,high,状态保存下载工具
com.pinjam.uang.dana,common,1,1,2,cash_loan,high,现金贷借款应用
com.pijarmobile,common,1,1,2,productivity,medium,教育学习应用
com.fyhk.learning.mi,common,1,1,2,productivity,medium,在线学习应用
com.mykopdes.kopdes,common,1,1,2,banking,medium,乡村合作社金融应用
com.duhasyariah.app,common,1,1,2,banking,medium,伊斯兰金融应用
com.damtechdesigns.purepixel,common,1,1,2,utility,medium,相机拍照工具
com.phonecleaner.junkcleaner.viruscleaner.antivirus.virusscan,common,1,1,2,utility,high,手机清理杀毒工具
com.estakapital.investor,common,1,1,2,productivity,medium,投资理财应用
com.crunchyroll.crunchyroid,common,1,1,2,social_entertainment,high,动漫视频应用
com.perfect.player,common,1,1,2,utility,medium,视频播放器
com.indodana.onsite.agent,common,1,1,2,fintech_lending,high,Indodana商户端
com.investasiku.app,common,1,1,2,productivity,medium,投资理财应用
com.aplikita.ratib_al_haddad,common,1,1,2,religious,high,伊斯兰祈祷应用
com.railink.ticketing,common,1,1,2,transportation,high,机场快线购票应用
com.klika2c.app,common,1,1,2,other,low,包名无明确特征
com.komunal.depositobpr,common,1,1,2,banking,medium,地方银行存款应用
com.iz.cake.maker.free.baking.cooking.making.unicorn.decorating.chef.bakery.restaurant.games.girls,common,1,1,2,social_entertainment,medium,烹饪模拟游戏
com.mboisdev.ongkir,common,1,1,2,utility,medium,运费查询工具
com.moduitapp,common,1,1,2,productivity,medium,投资理财应用
com.nasaridigital.nadiconvensional,common,1,1,2,cash_loan,medium,数字借贷应用
com.modular.ishangry,common,1,1,2,food_delivery,medium,餐饮外卖应用
com.wemesh.android,common,1,1,2,social_entertainment,medium,社交网络应用
com.hunteralex.changesignal,common,1,1,2,utility,low,网络信号工具
com.ethem.network,common,1,1,2,utility,low,网络工具应用
com.minicraft.island.coin.adventure,common,1,1,2,social_entertainment,medium,冒险休闲游戏
io.goalmanager.app,common,1,1,2,productivity,medium,目标管理应用
network.optimai.edgenode,common,1,1,2,other,low,边缘计算节点应用
com.room.destory.hsyya.game,common,1,1,2,social_entertainment,medium,破坏休闲游戏
com.touchtalent.bobbleapp,common,1,1,2,social_entertainment,medium,AI头像社交应用
com.rahmatrmdn.catin,common,1,1,2,other,low,包名无明确特征
com.hg.FishEaterPro,common,1,1,2,social_entertainment,medium,休闲捕鱼游戏
com.sorwat.android.teder,common,1,1,2,other,low,包名无明确特征
id.co.indomobil.myindomobilnissan,common,1,1,2,transportation,medium,汽车服务应用
com.scanteam.qrcodereader,common,1,1,2,utility,high,二维码扫描工具
com.j.todolist,common,1,1,2,productivity,high,待办事项管理
co.id.ajsmsig.cs.simpel,common,1,1,2,other,low,包名无明确特征
com.afclifescience.afcconnect,common,1,1,2,other,low,企业办公应用
com.alibaba.wireless,common,1,1,2,shopping,high,跨境电商购物
com.filemanager.managefile.file.explorer.extractfile.fileextractor,common,1,1,2,utility,high,文件管理工具
com.karolinaaleksandrova.fastramcleaner,common,1,1,2,utility,high,内存清理工具
com.lagi2mulai.alquranmp327042024,common,1,1,2,religious,high,古兰经音频应用
splendid.postermaker.designer,common,1,1,2,utility,medium,海报设计工具
com.azen.manager,common,1,1,2,productivity,low,未知管理应用
com.ioh.satria,common,1,1,2,other,low,包名无明确特征
com.aveumio,common,1,1,2,other,low,包名无明确特征
com.summer.mahjong.pair.up,common,1,1,2,social_entertainment,medium,麻将消除游戏
gov.disdukcapilkotabdg.salaman,common,1,1,2,productivity,medium,政府政务应用
net.cryptobubbles,common,1,1,2,other,medium,加密货币行情应用
com.samsung.app.slowmotion,common,1,1,2,utility,high,三星相机组件
com.mm.android.direct.gdmssphone,common,1,1,2,utility,medium,安防监控应用
com.aiscanner.mobile,common,1,1,2,utility,medium,文档扫描工具
com.jagoledak,common,1,1,2,social_entertainment,low,休闲游戏应用
com.wondershare.drfoneapp,common,1,1,2,utility,high,手机数据恢复工具
xyz.hermez.koi,common,1,1,2,other,low,包名无明确特征
com.email.emailloginallemailconnect,common,1,1,2,utility,medium,邮件管理工具
com.jimi.tuqiang.tracksolid,common,1,1,2,utility,medium,GPS定位追踪
com.ss.android.ugc.aweme,common,1,1,2,social_entertainment,high,抖音国际版TikTok
com.app.meego.android,common,1,1,2,other,low,包名无明确特征
stepcounter.steptracker.pedometer.calorie,common,1,1,2,utility,medium,计步健康工具
acl.datahive.app,common,1,1,2,other,low,包名无明确特征
com.alphanetwork.alphaminer,common,1,1,2,other,medium,加密货币挖矿
com.gdrhrhw.utxdm,common,1,1,2,other,low,包名无明确特征
com.nusatrip.android,common,1,1,2,transportation,medium,旅行预订应用
com.orbitrade.android,common,1,1,2,productivity,medium,交易投资应用
com.super.drxf,common,1,1,2,other,low,包名无明确特征
com.codefit.trackerapp,common,1,1,2,utility,medium,健身追踪应用
app.market.cashpronto,common,1,1,2,cash_loan,high,现金贷应用
com.timbailmu.digitaltasbihlite,common,1,1,2,religious,high,电子念珠应用
com.akgame.hokigame,common,1,1,2,gambling,medium,棋牌博彩游戏
com.playvalve.watersort,common,1,1,2,social_entertainment,medium,益智解谜游戏
com.domino.bossdomino,common,1,1,2,gambling,high,多米诺棋牌游戏
com.hotplay.matchpuzzle,common,1,1,2,social_entertainment,medium,益智消除游戏
com.simgames.drag.racing.simulator,common,1,1,2,social_entertainment,medium,赛车模拟游戏
com.match3blaster.DropStackBallFall,common,1,1,2,social_entertainment,medium,休闲堆叠游戏
id.or.aaji.aaji_mobile_exam,common,1,1,2,productivity,medium,考试学习应用
recovery.photos.video.allrecovery.app,common,1,1,2,utility,high,照片视频恢复
photoeditor.haircolorideas.haircolorchanger.hairstyles,common,1,1,2,utility,medium,发型编辑工具
bg.remove.android,common,1,1,2,utility,high,图片去背景工具
com.antivirus.security.viruscleaner.applock,common,1,1,2,utility,high,安全杀毒锁屏
com.apowersoft.mirror,common,1,1,2,utility,high,屏幕镜像工具
com.renard.ocr,common,1,1,2,utility,high,文字识别工具
com.deepvision.shortdrama,common,1,1,2,social_entertainment,medium,短剧视频应用
com.olympbroker.android,common,1,1,2,productivity,medium,外汇交易平台
com.turkcell.bip,common,1,1,2,social_entertainment,medium,即时通讯应用
com.astrapaging.vff,common,1,1,2,productivity,low,企业寻呼应用
com.flycas.idlan,common,1,1,2,other,low,包名无明确特征
com.id2hokiwin.ntla8,common,1,1,2,gambling,high,博彩游戏应用
com.DarkGamesSCB.granma,common,1,1,2,social_entertainment,medium,休闲游戏
com.NewFolderGames.IAmMonkey,common,1,1,2,social_entertainment,medium,休闲游戏
com.an.wifimaster.showwifipassword.wifianalyzer,common,1,1,2,utility,high,WiFi密码查看
com.laboladoapp.labo_brick_train_5y_free,common,1,1,2,social_entertainment,medium,儿童积木游戏
mix.music.djing.remix.song,common,1,1,2,social_entertainment,medium,音乐混音工具
com.onegame.twoplayergames.versuschallenge,common,1,1,2,social_entertainment,medium,双人对战游戏
com.id7rpvip4.ntla152,common,1,1,2,gambling,high,博彩游戏应用
com.bestapp.entertainment.ringsfree,common,1,1,2,social_entertainment,medium,免费铃声应用
com.fpg.skycar.race,common,1,1,2,social_entertainment,medium,赛车游戏
com.hotplay.barinrot.survival,common,1,1,2,social_entertainment,medium,生存冒险游戏
com.lense.loame,common,1,1,2,other,low,包名无明确特征
easy.pinasnm.tunais,common,1,1,2,cash_loan,medium,现金贷应用
com.studion.mergearena,common,1,1,2,social_entertainment,medium,合并对战游戏
com.pinjam.duit,common,1,1,2,cash_loan,high,现金贷借款应用
com.matahari.loan3,common,1,1,2,cash_loan,high,现金贷应用
com.bubadu.buildergame,common,1,1,2,social_entertainment,medium,建造模拟游戏
com.rhythmdance.taptile.rt.lite,common,1,1,2,social_entertainment,medium,音乐节奏游戏
com.joylife.talkingkitty.runner,common,1,1,2,social_entertainment,medium,跑酷休闲游戏
women.workout.female.fitness,common,1,1,2,utility,medium,女性健身应用
com.flex.rupiah.pinjam.kredit,common,1,1,2,cash_loan,high,现金贷应用
com.unicharm.pointprogram,common,1,1,2,shopping,medium,品牌积分应用
com.pinjamnow.ayogo,common,1,1,2,cash_loan,high,现金贷应用
com.broxus.sparx.app,common,1,1,2,other,medium,加密货币钱包
com.sony.playmemories.mobile,common,1,1,2,utility,high,索尼相机应用
com.ses.itmoswatch,common,1,1,2,utility,medium,智能手表应用
com.happyfresh.android,common,1,1,2,food_delivery,high,生鲜外卖应用
com.bukuende.dewdev,common,1,1,2,other,low,包名无明确特征
vStudio.Android.Camera360,common,1,1,2,utility,high,相机拍照应用
com.indone.trade,common,1,1,2,productivity,medium,贸易交易应用
com.hi.horror.story.tricky.quest,common,1,1,2,social_entertainment,medium,恐怖解谜游戏
com.homedesign.restore.asmr.games,common,1,1,2,social_entertainment,medium,家居设计游戏
com.live.earth3d.gps.satellite.map,common,1,1,2,utility,medium,卫星地图工具
com.pinjamin.pinjam.aja,common,1,1,2,cash_loan,high,现金贷应用
com.gamelemo.dreampianomusictiles,common,1,1,2,social_entertainment,medium,钢琴音乐游戏
games.taplab.thejourney,common,1,1,2,social_entertainment,medium,冒险休闲游戏
com.bedjostudio.kirimwatanpasimpannomor,common,1,1,2,utility,medium,联系人备份工具
com.word.game.crossword.brain.puzzle.scapes.connect,common,1,1,2,social_entertainment,medium,填字益智游戏
puzzle.game.find.differences,common,1,1,2,social_entertainment,medium,找茬益智游戏
com.example.pinjamin,common,1,1,2,cash_loan,high,现金贷应用
